room_id	uids	title	location	region	region_src	area	area_src	status	event	sense	doors
14248	4749520	[Anodheles Plaza, Highwalk]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	0
14249	4749519	[Anodheles Plaza, Highwalk]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	0
14250	4749518	[Anodheles Plaza, Highwalk]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	0
14251	4749511	[Grand Dais, Eye of the Empress]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	1
14252	4901012	[Faeilythe's Fashions, Cloaks]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14253	4749513	[Prelate's Quarters, Library]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	0
14254	4749514	[Prelate's Quarters, Office]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	0
14255		[Venquinor House, Balcony]	Solhaven	Solhaven / Vornavis	inferred			closed		outdoor	1
14256	674013	[Cleric Guild, Tunnel]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14257	674011	[Cleric Guild, Shrine]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14258		[Watchtower, Commons]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	gone		indoor	1
14259		[Watchtower, Beacon]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	gone		outdoor	0
14260		[Watchtower, Recovery]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	gone		indoor	0
14261		[Watchtower, Triage]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	gone		indoor	0
14262		[Watchtower, Armory]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	gone		indoor	0
14263		[Watchtower, Meeting Hall]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	gone		indoor	0
14266	708413	[Market Bend, Casey's Club]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14267	4747022	[Pasha's Pavilion, South]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14268	4747024	[Pasha's Pavilion, East]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14269	4901051	[Tidewater Warehouse]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14270	4901152	[Candle Shop]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14271	4902194	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14272	4902193	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14273	4902192	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14274	4902191	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	1
14275	4902190	[Solhaven, Southbay Road]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	3
14276	4902196	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14277	4902197	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14278	4902198	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14279	4902199	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14280	4902200	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14281	4902201	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14282	4902202	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14283	4902203	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14284	4902204	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14285	4902205	[Solhaven, The Crooked Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14286	4902206	[Solhaven, The Crooked End]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	1
14287	708301	[Royal Court, Burzost Boulevard]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14288	708302	[Royal Court, Burzost Boulevard]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14289	708303	[Royal Court, Malwind Markets]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14290	708304	[Royal Court, Burzost Boulevard]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14291	708305	[Royal Court, Rysus Road]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14292	708307	[Royal Court, Kestrel Lane]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14293	708306	[Royal Court, Anodheles Way]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14294	708308	[Royal Court, Burzost Square SE]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14295	708309	[Royal Court, Anodheles Way]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14296	708310	[Royal Court, Burzost Square NE]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14297	708311	[Royal Court, Burzost Square NW]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14298	708312	[Royal Court, Burzost Square SW]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14299	708313	[Royal Court, Anodheles Way]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14300	708314	[Royal Court, Anodheles Way]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14301	708315	[Royal Court, The Palace]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14302	708316	[Top of the Heap]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14303	4222101	[The Wage and Dagger, Entry]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14304	4222105	[The Wage and Dagger, Landing]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	2
14305	4222109	[The Wage and Dagger, Black Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14306	4222110	[The Wage and Dagger, Grey Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14307	4901090	[Dark Alley]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	2
14308	4901091	[The Inn of the Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	2
14309	4901092	[The Krawling Kraken, Foyer]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14314	4222103	[The Wage and Dagger, Eatery]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14315	4222102	[The Wage and Dagger, Tavern]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14316	4222104	[The Wage and Dagger, Hallway]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14317	4222106	[The Wage and Dagger, Kitchen]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14318	4222107	[The Wage and Dagger, Pantry]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14325	4901093	[The Krawling Kraken, Commons]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	4
14326	4901098	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14327	4901105	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14328	4901117	[The Seascape Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14329	4901095	[The Krawling Kraken, Bar]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14330	4901094	[The Krawling Kraken, Dining]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	4
14331	4901097	[The Krawling Kraken, Front Desk]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14332	4901096	[The Krawling Kraken, Restaurant]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14333	4901099	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14334	4901106	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14335	4901101	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14336	4901103	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14337	4901123	[The Sitting Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14338	4901108	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14339	4901122	[The Scaled Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14340	4901110	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14341	4901121	[The Pine Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14342	4901111	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14343	4901120	[The Cozy Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14344	4901109	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14345	4901119	[The Trophy Room]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14346	4901107	[The Krawling Kraken, Upstairs]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14347	4901118	[The Sailor's Ease]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		indoor	1
14348	4901104	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14349	4901102	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14350	4901100	[The Krawling Kraken]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14351	34202	[Midrian's Dyes, Front Room]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14352	34203	[Midrian's Dyes, Front Room]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14353	4223001	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14354	4223002	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14355	4223003	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14356	4223004	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14357	4223005	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14358	4223006	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	2
14359	4223007	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14360	4223008	[Solhaven, Beacon Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14361	4901013	[Faeilythe's Fashions, Ensembles]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14362	4900403	[Niima's Temple, Nave]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14363	4900409	[Niima's Temple, Widow's Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	1
14364	4901014	[Faeilythe's Fashions, Trinkets]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14365	4900412	[Niima's Temple, Widow's Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14366	4900413	[Niima's Temple, Memorial Garden]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	2
14367	4900411	[Niima's Temple, Widow's Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14368	34213	[Midrian's Dyes, Courtyard]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	4
14369	34209	[Midrian's Dyes, Showroom]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14370	34210	[Midrian's Dyes, Kitchen]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14371	34212	[Midrian's Dyes, Garden]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14372	34208	[Midrian's Dyes, Stairway]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14373	34211	[Midrian's Dyes, Large Stall]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	1
14374	4749801	[Venquinor House, Entry Hall]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	1
14375	702415	[Noralgar Hollow, Waterfall]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14376	702420	[Noralgar Hollow, Moonlight Pool]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14377	708506	[Ebondrift, Piacular Plaza]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	8
14378	708521	[Ebondrift, Lower Clock Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14379	708522	[Ebondrift, Upper Clock Tower]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14380	708524	[Ebondrift, Clock Tower Steeple]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14381	708523	[Ebondrift, Clock Tower Balcony]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14382	4900021	[Eorgina's Temple, Liabo Garden]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	1
14383	4900709	[Temple, Alcove of Light]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14384	4900019	[Eorgina's Temple, Wall Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14385	4900705	[Temple, Hall of Death]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14386	4900710	[Temple, Inner Sanctum]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	2
14387	4900711	[Temple, Chamber of Eternity]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14388	4900706	[Temple, Left Hand Way]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14389	4900708	[Temple, Alcove of Darkness]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14394	702419	[Noralgar Hollow, Willows]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14395	702413	[Noralgar Hollow, Falls View]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14396	702411	[Noralgar Hollow, Fern Amble]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14397	702416	[Noralgar Hollow, Brookside]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14398	702418	[Noralgar Hollow, Trillium Trail]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14399	702417	[Noralgar Hollow, Tall Trees]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14400	702407	[Noralgar Hollow, Stream Bank]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		outdoor	0
14401	4900010	[Eorgina's Temple, Wall Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14402	4749802	[Venquinor House, Kitchen]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	0
14403	4749803	[Venquinor House, Dining Room]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	1
14404	4749804	[Venquinor House, Upper Hall]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	3
14405		[Venquinor House, Sanctum]	Solhaven	Solhaven / Vornavis	inferred			closed		indoor	1
14406	4900009	[Eorgina's Temple, East Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14407	4900604	[Andelas' Temple, Pond Courtyard]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	1
14408	4900605	[Andelas' Temple, Meadow Yard]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14409	4900020	[Eorgina's Temple, Adytum]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14410	4900013	[Eorgina's Temple, West Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	2
14411	4900026	[Eorgina's Temple, Monk's Cell]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14412	4900022	[Eorgina's Temple, Lornon Garden]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	1
14413	4900014	[Eorgina's Temple, West Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14414	4900004	[Eorgina's Temple, East Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14415	411106	[Solindago Anox, Crosspaths]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	1
14416	4900005	[Eorgina's Temple, East Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14417	4900023	[Sacristy of Darkness]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14418	4900025	[Sacristy of Tyranny]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14419	4900024	[Sacristy of Domination]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14420	4900006	[Eorgina's Temple, East Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14421	4900007	[Eorgina's Temple, East Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14422	4900008	[Eorgina's Temple, East Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14423	411108	[Solindago Anox]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	1
14424	411107	[Solindago Anox]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	1
14425	4900012	[Eorgina's Temple, Wall Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14426	411113	[Solindago Anox]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14427	4900018	[Eorgina's Temple, West Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14428	4900017	[Eorgina's Temple, West Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14429	4900016	[Eorgina's Temple, West Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14430	4900015	[Eorgina's Temple, West Turret]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14431	4900402	[Niima's Temple, Foyer]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14432	411117	[Natural Oddities]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14433	4900404	[Niima's Temple, Chancel]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14434	4900405	[Niima's Temple, Altar]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14435	4900406	[Niima's Temple, Stairwell]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14436	411121	[Small Mammals]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14437	4900414	[Niima's Temple, Chantry Chapel]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14438	4900407	[Niima's Temple, Stairwell]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	0
14439	4900408	[Niima's Temple, Bell Tower]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		indoor	1
14440	411118	[Small Mammals]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14441	411120	[Small Mammals]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14442	411132	[Solindago Anox]	Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
14443	4900410	[Niima's Temple, Widow's Walk]	the southern part of Solhaven	Solhaven / Vornavis	mapdb	the southern part of Solhaven	mapdb location	live		outdoor	0
14444	4901083	[Ye Olde Crusty Shoppe]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14445	4740492	[Sea Troll's Kitchen, Booth]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	1
14446	4740491	[Sea Troll's Kitchen, Booth]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	1
14447	4740490	[Sea Troll's Kitchen, Booth]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	1
14448	28101	[Wehnimer's Museum, Grand Foyer]	Wehnimer's Landing	Wehnimer's Landing	mapdb	Wehnimer's Landing	mapdb location	live		indoor	5
14449	4740488	[Sea Troll's Kitchen, Booth]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	1
14450	4740487	[Sea Troll's Kitchen, Booth]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	1
14451		[Andraiah's General Store]	Ta'Vaalor	Ta'Vaalor	inferred	Ta'Vaalor	mapdb location	live		indoor	1
14452	4740485	[Sea Troll's Kitchen, Counter]	the free port of Solhaven	Solhaven / Vornavis	mapdb	the free port of Solhaven	mapdb location	live		indoor	0
14453	18057008	[Gryphon Holding, Barbican]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	2
14454	4757002	[Penitentiary, Entry]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14455	4757003	[Penitentiary, Warden's Office]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	0
14456	4251014	[Luinne Bheinn, Crag]	Luinne Bheinn	Wehnimer's Landing	mapdb	wehnimers-landing-luinne-bheinn	official layout	live		outdoor	0
14457								live			0
14458								live			0
14459								live			0
14460	712119	[Aunt Marnie's Solace]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14461	712118	[Chapel]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		indoor	1
14462								live			0
14463	712114	[Aunt Marnie's Solace, Patio]	Solhaven	Solhaven / Vornavis	mapdb	Solhaven	mapdb location	live		outdoor	0
14464								live			0
14465								live			0
14466	4749203	[Kai's Temple, Hallway]	the town of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		indoor	1
14467	4749204	[Kai's Temple, Priest's Chamber]	the town of Solhaven	Solhaven / Vornavis	mapdb	the town of Solhaven	mapdb location	live		indoor	2
14468	4749205	[Kai's Temple, Warrior's Chapel]	the town of Solhaven	Solhaven / Vornavis	mapdb	vornavis-solhaven-town	official layout	live		outdoor	0
